200 
 7.500000
C 0 0.0125 0.66177565 0.52738745 0.67066201 0.78654483 0.32778187 0.58645831 -1
C 1 0.0125 0.30468695 1.0552849 0.30529151 0.44231605 0.84659618 0.30798039 -1
C 2 0.0125 0.18907979 0.45822127 1.0287645 0.25090501 0.68986872 0.95793297 -1
C 3 0.0125 0.59569282 0.59887113 0.79455476 0.71716415 0.79991478 0.88014779 -1
C 4 0.0125 0.61865348 0.32799703 0.48878302 0.62471815 0.089032033 0.56198788 -1
C 5 0.0125 0.40441198 0.37887453 0.89390569 0.1863414 0.33885799 0.7783899 -1
C 6 0.0125 0.87203716 0.77669158 0.55770844 0.91164575 0.6472583 0.76789452 -1
C 7 0.0125 1.0102688 0.71330717 0.79924552 0.90341884 0.91363304 0.90390036 -1
C 8 0.0125 0.1301411 -0.062309109 0.70965378 -0.0024924897 0.14772142 0.73785851 -1
C 9 0.0125 0.44674489 0.044466774 0.77010103 0.64414718 -0.043631725 0.89568364 -1
C 10 0.0125 0.64468216 0.036201706 0.17565013 0.65290305 0.13543413 0.40496507 -1
C 11 0.0125 1.0062903 0.48422377 0.69661996 0.78357547 0.50470458 0.58491214 -1
C 12 0.0125 0.052150739 0.48817576 0.61087856 0.068894432 0.60969633 0.82871428 -1
C 13 0.0125 0.8011599 0.60935746 0.82142796 0.72969528 0.74333229 0.62282396 -1
C 14 0.0125 0.82901243 0.64858548 0.85580042 0.64287938 0.48183543 0.86279367 -1
C 15 0.0125 0.15773692 0.093018681 0.10293745 -0.052089907 -0.018632817 0.025434895 -1
C 16 0.0125 0.41648105 0.81979141 0.95852692 0.41562757 0.58030964 0.88677907 -1
C 17 0.0125 0.38051681 0.23097333 0.18196372 0.31136601 0.11866908 0.39434526 -1
C 18 0.0125 0.76991553 0.45313659 0.14244392 0.75892673 0.52345591 -0.09721092 -1
C 19 0.0125 0.30136518 0.26699577 0.7662322 0.20680035 0.22727292 0.99422252 -1
C 20 0.0125 0.68196106 0.52080394 0.48139208 0.77438391 0.75270827 0.49474875 -1
C 21 0.0125 -0.022811823 0.92589527 0.84899376 0.091945007 0.86679496 0.6348956 -1
C 22 0.0125 0.82369759 0.60219998 0.850206 0.96957216 0.79071545 0.92558854 -1
C 23 0.0125 0.82998707 0.50618107 0.19020432 0.76481377 0.5938747 0.41506488 -1
C 24 0.0125 0.92182287 0.33838225 0.50767456 0.7665781 0.46648669 0.65595913 -1
C 25 0.0125 0.92058845 0.71052991 0.65049192 0.86171056 0.91476939 0.78209597 -1
C 26 0.0125 0.97572263 0.78432798 1.0422855 0.91891474 0.94924827 0.86319289 -1
