200 
 7.800000
C 0 0.0125 0.5167132 0.39942918 0.92962725 0.71563836 0.55085135 0.92995269 -1
C 1 0.0125 0.50061736 0.91204351 0.86242702 0.6438526 0.70877727 0.88824368 -1
C 2 0.0125 0.75602683 0.6712678 0.11831672 0.64545621 0.78252441 -0.076352504 -1
C 3 0.0125 0.78407472 0.85827382 0.82485199 0.87587848 0.68785014 0.98305388 -1
C 4 0.0125 0.44657756 0.3945214 0.10172994 0.341098 0.17871184 0.17101412 -1
C 5 0.0125 0.16674751 0.40544188 0.79631967 0.34078692 0.3830732 0.61824686 -1
C 6 0.0125 1.0029413 0.74276509 0.57658658 0.98681398 0.72189471 0.82519136 -1
C 7 0.0125 0.095538443 0.81403991 0.78957494 -0.031601286 1.026614 0.82345337 -1
C 8 0.0125 0.73204263 0.93970288 0.800423 0.86817794 0.91565479 0.59212306 -1
C 9 0.0125 0.46828796 0.78131286 0.31563675 0.36820122 1.0063189 0.27256779 -1
C 10 0.0125 0.41044668 0.18818765 0.20255805 0.37477108 0.19924485 0.44975229 -1
C 11 0.0125 0.20984278 0.58946662 0.059125158 -0.0033406346 0.62442146 0.18494642 -1
C 12 0.0125 0.28957517 0.4528478 0.72031751 0.15403646 0.62974072 0.60701193 -1
C 13 0.0125 0.89425388 0.72073471 0.89703453 0.77704613 0.74553013 0.67760908 -1
C 14 0.0125 0.46682908 0.77161791 0.11781169 0.65998901 0.62174035 0.065600978 -1
C 15 0.0125 0.35523239 -0.054429735 0.074692677 0.38562595 0.15241392 0.21177635 -1
C 16 0.0125 0.19228611 0.58926373 0.019650636 -0.055621019 0.60134818 0.04958426 -1
C 17 0.0125 0.44605529 0.62055764 0.73262133 0.27103907 0.52308773 0.58305883 -1
C 18 0.0125 0.91255562 0.32115625 0.10553427 1.0753372 0.22478088 -0.05790975 -1
C 19 0.0125 0.49083217 0.14081146 0.94553422 0.29737578 0.2646654 1.0441994 -1
C 20 0.0125 0.12116832 0.64759651 0.39732825 -0.06845151 0.73056798 0.53754257 -1
C 21 0.0125 0.12870661 0.42420967 0.984041 0.097040625 0.60758611 0.81709686 -1
C 22 0.0125 -0.052377526 0.80832242 0.93431996 0.089793161 0.73471786 0.74230468 -1
C 23 0.0125 0.2414693 0.25248158 0.89387751 0.017595439 0.21414368 0.78942322 -1
C 24 0.0125 1.0029847 0.12611006 0.65906831 0.98924386 -0.016201187 0.45398613 -1
C 25 0.0125 1.0220334 0.73131161 0.71089558 0.90762756 0.95247084 0.68853731 -1
C 26 0.0125 0.91947523 0.8226998 0.92063515 1.0654243 1.0252101 0.90690829 -1
C 27 0.0125 0.9522295 0.53653091 0.96155553 0.84151353 0.59735805 0.74581951 -1
C 28 0.0125 0.61324051 0.31630537 0.26038278 0.66308231 0.098736283 0.372986 -1
