200 
 3.300000
C 0 0.0125 0.78801478 0.66676484 0.563374 1.0140257 0.66204773 0.6701298 -1
C 1 0.0125 0.77570461 1.0361002 -0.054959258 0.83926965 0.9330336 0.16375693 -1
C 2 0.0125 0.067197674 0.56644918 0.45325758 0.17307316 0.38568073 0.31682757 -1
C 3 0.0125 0.64472058 0.72021686 0.21325007 0.81782313 0.85184143 0.33658084 -1
C 4 0.0125 0.40958503 0.56527954 -0.090332988 0.24571677 0.59697219 0.095792693 -1
C 5 0.0125 0.067776397 0.36500642 0.42145059 0.030285988 0.43370326 0.18401594 -1
C 6 0.0125 0.64612102 0.28672422 0.29309082 0.64488383 0.18617299 0.52197489 -1
C 7 0.0125 0.89269483 0.92247631 0.68339195 0.84543062 0.7335595 0.52662291 -1
C 8 0.0125 0.85096482 0.61294853 0.1171409 0.97376379 0.81660138 0.040031037 -1
C 9 0.0125 0.57847162 0.42467794 0.25889649 0.41344997 0.33596768 0.42442094 -1
C 10 0.0125 0.41842446 0.5644881 0.1168017 0.5690432 0.6158419 0.30961452 -1
C 11 0.0125 0.57338609 0.56425169 0.60765406 0.50673467 0.77859644 0.49759082 -1
C 12 0.0125 0.089455601 0.33595453 0.36770317 0.17286962 0.12689186 0.4764915 -1
C 13 0.0125 0.83541732 0.96919137 0.32678041 0.65366344 0.80707338 0.38320101 -1
C 14 0.0125 0.26556817 0.02531094 0.19963862 0.41703096 0.21041463 0.12686742 -1
C 15 0.0125 0.87493786 0.48884598 0.97441839 0.63913289 0.55964397 1.0178196 -1
C 16 0.0125 0.51920365 0.86082107 0.46312648 0.67389916 0.66889899 0.42147056 -1
C 17 0.0125 0.62943648 0.86769362 0.62976005 0.8506081 0.97786647 0.66777402 -1
C 18 0.0125 -0.046849737 0.15655849 0.98438452 0.20160834 0.17952802 0.96886082 -1
C 19 0.0125 0.36022011 0.043610779 0.15920457 0.40794368 0.27270922 0.24716118 -1
C 20 0.0125 0.91350824 0.17597407 0.3422646 0.99571231 0.28252187 0.55295408 -1
C 21 0.0125 0.67834494 0.80153078 0.13398591 0.44663188 0.83935605 0.219883 -1
C 22 0.0125 0.8875854 0.76819526 0.76582925 0.94995454 0.9013847 0.56366431 -1
C 23 0.0125 0.54368287 0.046107825 0.54066404 0.72347061 0.19020703 0.44364968 -1
C 24 0.0125 0.32014113 0.32081871 0.72016902 0.27791474 0.45114045 0.9292938 -1
C 25 0.0125 0.60327537 0.83954264 0.32130272 0.66764514 1.0117956 0.49067053 -1
C 26 0.0125 0.84164782 0.58881801 0.60025177 0.86456271 0.82923515 0.66486217 -1
C 27 0.0125 0.53590355 0.27662095 0.3729891 0.57197024 0.032467757 0.41284397 -1
C 28 0.0125 0.18821401 1.0493612 0.90927511 0.3859065 0.94224228 0.79999014 -1
C 29 0.0125 0.9075587 0.69336062 0.82155167 0.94510839 0.61880183 0.58590149 -1
C 30 0.0125 0.13098492 1.086662 0.16384661 0.12546992 0.85715449 0.26282089 -1
C 31 0.0125 0.97533614 0.46423725 0.37321898 0.91547692 0.48206787 0.61529116 -1
C 32 0.0125 0.63956908 0.68379606 0.38649909 0.85093481 0.80055553 0.32175534 -1
C 33 0.0125 0.84329505 1.0397992 0.57377334 0.84484961 0.79776861 0.63637336 -1
C 34 0.0125 0.52358095 0.17440891 0.44300394 0.60393841 0.22079363 0.67514859 -1
C 35 0.0125 0.74061766 0.057832095 0.60124763 0.76912179 -0.022691055 0.3662933 -1
C 36 0.0125 0.3401024 -0.059854506 0.94132413 0.45081845 0.15418181 0.87476279 -1
C 37 0.0125 0.69377449 0.65997386 0.25160345 0.91092313 0.61255054 0.13715916 -1
C 38 0.0125 0.93295078 0.73646433 0.5740275 0.79777737 0.60809881 0.74061213 -1
C 39 0.0125 0.12882471 1.035906 0.85183941 0.32369916 0.8907717 0.79301787 -1
C 40 0.0125 0.77042825 0.34020341 0.6721213 0.64806396 0.39597543 0.88287344 -1
C 41 0.0125 0.94387038 0.63387192 0.70571968 0.89204062 0.39804266 0.77051348 -1
C 42 0.0125 0.23921552 0.046667058 0.78011652 0.43380361 0.041975386 0.62322974 -1
