200 
 1.200000
C 0 0.0125 0.66104748 0.93715216 0.9089543 0.53717234 1.0006042 0.70127958 -1
C 1 0.0125 0.30263024 0.27400724 -0.0047762298 0.18336734 0.44727378 0.13033508 -1
C 2 0.0125 0.47381771 0.60380437 0.25620095 0.42202954 0.3874805 0.3703148 -1
C 3 0.0125 0.10281388 0.27189391 0.091062913 0.18431643 0.27749466 0.3273381 -1
C 4 0.0125 0.096106946 -0.091806412 0.65629796 0.24775599 0.09200029 0.58068273 -1
C 5 0.0125 0.83116651 -0.0098993876 0.53714712 0.92241732 0.21848268 0.58203499 -1
C 6 0.0125 0.77156256 0.94409636 0.8347731 0.98540306 0.95643716 0.70585472 -1
C 7 0.0125 0.44077858 0.92901198 0.92132462 0.6252896 0.76089917 0.9352445 -1
C 8 0.0125 0.91719197 0.88824399 0.9980297 0.8455201 0.72352744 0.82415733 -1
C 9 0.0125 0.65960596 0.73071885 1.0044203 0.42785744 0.64504463 0.96630793 -1
C 10 0.0125 0.056339011 0.92398762 0.80236769 0.0095227614 1.0707653 0.60548055 -1
C 11 0.0125 0.38885416 0.29032497 -0.037327977 0.28649559 0.087046196 0.066115073 -1
C 12 0.0125 0.12128303 0.19283605 0.31667509 0.3313612 0.083796362 0.23619213 -1
C 13 0.0125 0.18373362 0.25737578 0.82577935 0.07632156 0.33853872 0.61512507 -1
C 14 0.0125 0.25236844 0.8986529 -0.011702812 0.22659545 1.1005476 0.13346699 -1
C 15 0.0125 0.81959769 0.6298414 0.6081031 0.59130331 0.62421675 0.70983825 -1
C 16 0.0125 0.64142333 0.45887337 0.9385645 0.78210349 0.63211088 0.82587974 -1
C 17 0.0125 0.22155297 0.93471296 0.77150897 0.37237085 0.79414507 0.91291137 -1
C 18 0.0125 0.81254012 0.62592328 0.16202328 0.63006548 0.74951537 0.044006329 -1
C 19 0.0125 0.086901228 0.632053 0.58689534 0.10038494 0.83009349 0.43491458 -1
C 20 0.0125 0.8895422 0.062542904 0.043344363 0.7505543 0.25603302 0.11913314 -1
C 21 0.0125 0.89006212 0.15635928 0.94958067 0.79409269 0.3847202 0.91579962 -1
C 22 0.0125 0.6262509 0.13179736 0.8026379 0.52492708 -0.061655074 0.92433275 -1
C 23 0.0125 0.11987531 0.053075868 0.49239272 0.044659153 0.27016422 0.39382711 -1
C 24 0.0125 0.34853646 0.92098283 0.57408702 0.27705022 0.70654471 0.46728808 -1
C 25 0.0125 0.8899772 0.79717974 0.26868914 0.80903616 0.62240175 0.42806668 -1
C 26 0.0125 0.7005028 0.89822949 0.9089381 0.50307444 0.79447735 1.0218874 -1
C 27 0.0125 0.48533102 0.71884187 0.22923648 0.38587944 0.87204139 0.39993882 -1
C 28 0.0125 0.25634681 0.1085039 0.10377655 0.048591328 0.046059259 -0.020474521 -1
C 29 0.0125 0.3598973 0.091876981 0.66337786 0.5124556 0.071542158 0.86038664 -1
C 30 0.0125 0.042832825 -0.077770381 0.0054191336 0.092535422 0.16155882 0.057870871 -1
C 31 0.0125 0.23678247 0.23013741 0.56986146 0.12649434 0.18410656 0.35027619 -1
C 32 0.0125 0.70672735 0.64423374 0.88824508 0.75034585 0.83587422 0.73374151 -1
C 33 0.0125 0.37206737 0.98448362 0.84865246 0.55406332 0.823624 0.90782726 -1
C 34 0.0125 0.21349926 0.16160406 0.86690472 0.076401287 0.33548684 0.9829604 -1
C 35 0.0125 0.10554267 0.077825112 0.41634575 0.10333153 0.32353327 0.46241756 -1
C 36 0.0125 0.093229603 1.0911817 0.13502866 0.072051936 0.86209079 0.037208102 -1
C 37 0.0125 0.63043356 0.2194637 0.720794 0.40784097 0.12422782 0.78310505 -1
C 38 0.0125 0.52621701 0.87836094 1.0131914 0.75965833 0.79577236 0.978778 -1
C 39 0.0125 0.38809562 0.83653234 0.37829458 0.51600563 0.99363764 0.23181266 -1
