200 
 9.300000
C 0 0.0125 0.46039956 0.60874876 0.26118252 0.23471009 0.63257062 0.36604807 -1
C 1 0.0125 0.2220355 0.38589211 0.86143927 0.40133374 0.30498437 1.0157315 -1
C 2 0.0125 0.44443522 0.068134698 0.30684149 0.6812869 0.11850114 0.36900661 -1
C 3 0.0125 0.66295843 0.68775385 0.23562857 0.64688302 0.76919664 0.47144344 -1
C 4 0.0125 0.80117668 0.38673731 0.37316573 0.64830078 0.57544875 0.31386182 -1
C 5 0.0125 0.73038134 0.89388667 0.62707397 0.74594731 0.75607768 0.41906824 -1
C 6 0.0125 0.61140647 0.58950407 0.15044627 0.70991591 0.36561442 0.09878087 -1
C 7 0.0125 0.22695998 0.58758856 0.19406875 0.18692448 0.83429519 0.19981312 -1
C 8 0.0125 0.25149749 0.73545789 0.58592956 0.015114039 0.66346762 0.62388041 -1
C 9 0.0125 0.6442093 0.74311209 0.92497991 0.77711938 0.95137101 0.886729 -1
C 10 0.0125 0.43713789 0.41232407 1.0093133 0.19676909 0.37711811 0.95029315 -1
C 11 0.0125 0.49548019 0.10175692 0.59785998 0.33622604 0.10949135 0.79041723 -1
C 12 0.0125 1.0354963 0.23586671 -0.099481053 0.95568168 0.22134388 0.13699034 -1
C 13 0.0125 0.72885478 0.30069378 0.15366206 0.87593072 0.50198157 0.17242084 -1
C 14 0.0125 0.32251916 0.23164253 0.57456424 0.4895086 0.2264178 0.38858782 -1
C 15 0.0125 0.7915342 0.83882173 1.0630473 0.81792073 1.0358146 0.91139785 -1
C 16 0.0125 0.16158628 0.99162165 0.76056575 0.32939543 0.96226894 0.57759442 -1
C 17 0.0125 0.95270979 0.73327446 0.17452286 1.0054654 0.58044456 0.3652055 -1
C 18 0.0125 0.43574642 0.17111015 0.61264804 0.46534297 -0.071936485 0.56212701 -1
C 19 0.0125 0.53469664 0.80025769 0.84760873 0.51537861 1.0344538 0.93292569 -1
C 20 0.0125 0.7994634 0.68022722 0.77936787 0.97101961 0.61834302 0.95036148 -1
C 21 0.0125 0.90453505 0.37855004 0.85431814 0.85189353 0.30570906 0.62103063 -1
C 22 0.0125 0.80431013 0.21581727 0.096438274 0.7844632 0.4264298 -0.03678507 -1
C 23 0.0125 0.50562267 0.89780122 0.10638067 0.61509121 1.0601522 0.26181166 -1
C 24 0.0125 1.0844644 0.81361744 0.97779901 0.87857645 0.72338797 0.86839705 -1
C 25 0.0125 0.64608399 0.45237311 0.09511992 0.85059303 0.59519772 0.11176879 -1
C 26 0.0125 0.13623213 0.89299161 0.11225005 -0.037764187 0.88678448 -0.067156627 -1
C 27 0.0125 0.67676188 0.75885492 0.87347001 0.88132784 0.90240983 0.86678003 -1
C 28 0.0125 0.69751128 0.14445686 0.24391991 0.55205259 0.34572757 0.21507763 -1
C 29 0.0125 0.15908469 0.034009529 -0.0067560236 0.0096980178 0.019209911 0.19315544 -1
C 30 0.0125 0.28656438 0.27287006 0.39034022 0.25187136 0.51413281 0.33476432 -1
C 31 0.0125 0.74033368 0.068322436 0.67048563 0.9134654 0.044599129 0.84926654 -1
C 32 0.0125 0.84889537 0.41845148 0.88086918 0.66692054 0.25819917 0.82000576 -1
C 33 0.0125 0.64162013 0.40863875 0.11184145 0.80159814 0.51762736 -0.046362584 -1
C 34 0.0125 0.28482285 1.0344686 0.22721113 0.23827177 0.91185356 0.014376545 -1
C 35 0.0125 0.59458113 0.94826231 0.52150041 0.71833681 0.80462199 0.68444823 -1
